STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,ACTIVITY,Economic activity,PRICES,Price base,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,REF_YEAR_PRICE,Price reference year,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CURRENCY,Currency
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID17,Lampung Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,6939000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID07,Bali Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,3258000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID02,Banten Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,8356000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID20,Gorontalo Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,867000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID22,South Kalimantan Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,3067000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID13,West Sumatera Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,4379000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID32,Western Lesser Sundas Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,4125000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID29,South Sulawesi Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,7383000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID28,North Sulawesi Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,2073000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID10,Bengkulu Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,1502000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID21,West Kalimantan Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,4146000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID09,North Sumatera Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,12015000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID03,D.I. Yogyakarta Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,3215000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID16,Jambi Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,2475000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID04,West Java Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,36850000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID31,West Sulawesi Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,910000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID33,Eastern Lesser Sundas Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,3935000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID25,Maluku Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,1206000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID27,South East Sulawesi Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,1883000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID14,South Sumatera Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,6410000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID23,Middle Kalimantan Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,1904000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID11,Riau Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,4019000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID01,DKI Jakarta Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,8631000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID12,Riau Islands,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,1079000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID18,Papua Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2000,,1735000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID18,Papua Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,1934000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID12,Riau Islands,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,1275000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID01,DKI Jakarta Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,8880000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID11,Riau Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,4836000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID23,Middle Kalimantan Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,1978000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID27,South East Sulawesi Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,1934000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID14,South Sumatera Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,6814000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID25,Maluku Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,1275000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID33,Eastern Lesser Sundas Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,4286000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID31,West Sulawesi Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,989000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID04,West Java Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,39146000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID16,Jambi Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,2660000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID03,D.I. Yogyakarta Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,3363000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID09,North Sumatera Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,12419000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID21,West Kalimantan Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,4044000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID10,Bengkulu Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,1561000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID28,North Sulawesi Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,2154000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID29,South Sulawesi Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,7495000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID32,Western Lesser Sundas Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,4154000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID13,West Sumatera Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,4572000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID22,South Kalimantan Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,3297000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID20,Gorontalo Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,945000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID02,Banten Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,9078000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID07,Bali Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,3407000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID17,Lampung Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,7078000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID30,Middle Sulawesi Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,2308000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID24,East Kalimantan Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,2879000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID19,West Papua Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,681000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID15,Bangka Belitung Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,1077000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID08,Aceh Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,4088000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID26,North Maluku Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,923000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID05,East Java Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,36465000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID06,Central Java Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2005,,31871000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID06,Central Java Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2006,,33197000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID05,East Java Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2006,,37760000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID26,North Maluku Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2006,,940000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID08,Aceh Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2006,,4196000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID15,Bangka Belitung Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2006,,1100000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID19,West Papua Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2006,,711000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID24,East Kalimantan Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2006,,3026000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID30,Middle Sulawesi Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2006,,2430000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID17,Lampung Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2006,,7451000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID07,Bali Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2006,,3531000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID02,Banten Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2006,,9514000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID20,Gorontalo Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2006,,963000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID22,South Kalimantan Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2006,,3462000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID13,West Sumatera Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2006,,4769000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID32,Western Lesser Sundas Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2006,,4402000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID29,South Sulawesi Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2006,,7864000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID28,North Sulawesi Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2006,,2224000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID10,Bengkulu Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2006,,1628000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.4),Gross domestic product - Regions,I,A,Annual,TL2,TL2,ID21,West Kalimantan Province,_Z,Not applicable,POP,Population,_T,Total - all activities,_Z,Not applicable,PS,Persons,2006,,4241000,,IDN,Indonesia,A,Normal value,_Z,,0,Units,0,Zero,_Z,Not applicable
