year,id,label,value
2016,West Bengal,West Bengal,5159.2
2017,Andaman and Nicobar Islands,Andaman and Nicobar Islands,10961.9
2017,Andhra Pradesh,Andhra Pradesh,8452.1
2017,Arunachal Pradesh,Arunachal Pradesh,8327.7
2017,Assam,Assam,4602.5
2017,Bihar,Bihar,2198.6
2017,Chandigarh,Chandigarh,17208.4
2017,Chhattisgarh,Chhattisgarh,5466.3
2017,Delhi,Delhi,19298
2017,Goa,Goa,24923.3
2017,Gujarat,Gujarat,11065.8
2017,Haryana,Haryana,12605.4
2017,Himachal Pradesh,Himachal Pradesh,10511.8
2017,Jammu and Kashmir,Jammu and Kashmir,5743.7
2017,Jharkhand,Jharkhand,4040.4
2017,Karnataka,Karnataka,11246.1
2017,Kerala,Kerala,11161.8
2017,Madhya Pradesh,Madhya Pradesh,4944
2017,Maharashtra,Maharashtra,10711.6
2017,Manipur,Manipur,4296
2017,Meghalaya,Meghalaya,5047.7
2017,Mizoram,Mizoram,9053.6
2017,Nagaland,Nagaland,6308.2
2017,Odisha,Odisha,5429.1
2017,Puducherry,Puducherry,11880.8
2017,Punjab,Punjab,8552
2017,Rajasthan,Rajasthan,6024.3
2017,Sikkim,Sikkim,21791.8
2017,Tamil Nadu,Tamil Nadu,10691.8
2017,Telangana,Telangana,10865.6
2017,Tripura,Tripura,6099.6
2017,Uttar Pradesh,Uttar Pradesh,3578.1
2017,Uttarakhand,Uttarakhand,11027.5
2017,West Bengal,West Bengal,5488.4
2018,Andaman and Nicobar Islands,Andaman and Nicobar Islands,12009.8
2018,Andhra Pradesh,Andhra Pradesh,8989.7
2018,Arunachal Pradesh,Arunachal Pradesh,8945.9
2018,Assam,Assam,4786.8
2018,Bihar,Bihar,2348.1
2018,Chandigarh,Chandigarh,18076
2018,Chhattisgarh,Chhattisgarh,5991
2018,Delhi,Delhi,19843.9
2018,Goa,Goa,24711.1
2018,Gujarat,Gujarat,11802.6
2018,Haryana,Haryana,13089.8
2018,Himachal Pradesh,Himachal Pradesh,10766.9
2018,Jammu and Kashmir,Jammu and Kashmir,6277
2018,Jharkhand,Jharkhand,4343.3
2018,Karnataka,Karnataka,11916.5
2018,Kerala,Kerala,12012.2
2018,Madhya Pradesh,Madhya Pradesh,5361.6
2018,Maharashtra,Maharashtra,10978.7
2018,Manipur,Manipur,4298
2018,Meghalaya,Meghalaya,5245.9
2018,Mizoram,Mizoram,9759.7
2018,Nagaland,Nagaland,6535.9
2018,Odisha,Odisha,5871.4
2018,Puducherry,Puducherry,11844.2
2018,Punjab,Punjab,8841.7
2018,Rajasthan,Rajasthan,6266
2018,Sikkim,Sikkim,22732.5
2018,Tamil Nadu,Tamil Nadu,11398.7
2018,Telangana,Telangana,12210.7
2018,Tripura,Tripura,6624.5
2018,Uttar Pradesh,Uttar Pradesh,3727.5
2018,Uttarakhand,Uttarakhand,10973.1
2018,West Bengal,West Bengal,6023.1
2019,Andaman and Nicobar Islands,Andaman and Nicobar Islands,12656.2
2019,Andhra Pradesh,Andhra Pradesh,9247.9
2019,Arunachal Pradesh,Arunachal Pradesh,10249.7
2019,Assam,Assam,5184.2
2019,Bihar,Bihar,2489.6
2019,Chandigarh,Chandigarh,18869.7
2019,Chhattisgarh,Chhattisgarh,6141.9
2019,Delhi,Delhi,20414.9
2019,Goa,Goa,25051.4
2019,Gujarat,Gujarat,12327.4
2019,Haryana,Haryana,13308.9
2019,Himachal Pradesh,Himachal Pradesh,11205.5
2019,Jammu and Kashmir,Jammu and Kashmir,6382.5
2019,Jharkhand,Jharkhand,4244.1
2019,Karnataka,Karnataka,12609
2019,Kerala,Kerala,12036.4
2019,Madhya Pradesh,Madhya Pradesh,5773.6
2019,Maharashtra,Maharashtra,11158.5
2019,Manipur,Manipur,4471.3
2019,Meghalaya,Meghalaya,5481.6
2019,Mizoram,Mizoram,10760.1
2019,Nagaland,Nagaland,7093.3
2019,Odisha,Odisha,6133.5
2019,Puducherry,Puducherry,12401.1
2019,Punjab,Punjab,8930.1
2019,Rajasthan,Rajasthan,6626
2019,Sikkim,Sikkim,24315.5
2019,Tamil Nadu,Tamil Nadu,11846.6
2019,Telangana,Telangana,13123
2019,Tripura,Tripura,6962.4
2019,Uttar Pradesh,Uttar Pradesh,3852.2
2019,Uttarakhand,Uttarakhand,11003
2019,West Bengal,West Bengal,6253.6
2020,Andaman and Nicobar Islands,Andaman and Nicobar Islands,11455.1
2020,Andhra Pradesh,Andhra Pradesh,9271.2
2020,Arunachal Pradesh,Arunachal Pradesh,9844.6
2020,Assam,Assam,4793.5
2020,Bihar,Bihar,2284.1
2020,Chandigarh,Chandigarh,16136.5
2020,Chhattisgarh,Chhattisgarh,5911.3
2020,Delhi,Delhi,17943.1
2020,Goa,Goa,23470.2
2020,Gujarat,Gujarat,11460.1
2020,Haryana,Haryana,12391.2
